Schema,TableName,ColumnName,DataType
dbo,CreditCardTransactionSource,CreditCardTransactionSourceID,tinyint
dbo,CreditCardTransactionSource,Name,varchar
dbo,CreditCardTransactionSource,Created,datetime2
dbo,CreditCardTransactionSource,CreatedBy,varchar
dbo,CreditCardTransactionSource,CreatedByHost,varchar
dbo,CreditCardTransactionSource,LastModified,datetime2
dbo,CreditCardTransactionSource,LastModifiedBy,varchar
dbo,CreditCardTransactionSource,LastModifiedByHost,varchar
dbo,CreditHistory,CreditHistoryID,bigint
dbo,CreditHistory,DomainVersion,int
dbo,CreditHistory,Credit_PatientLedgerID,bigint
dbo,CreditHistory,Date,datetime
dbo,CreditHistory,OrganizationID,int
dbo,CreditHistory,UnappliedCreditAmount,decimal
dbo,CreditHistory,Created,datetime
dbo,CreditHistory,CreatedBy,varchar
dbo,CreditHistory,CreatedByHost,varchar
dbo,CreditHistory,LastModified,datetime
dbo,CreditHistory,LastModifiedBy,varchar
dbo,CreditHistory,LastModifiedByHost,varchar
dbo,CreditHistory,SortingIndex,tinyint
dbo,CrownsBridgesPaidOn,CrownsBridgesPaidOnId,tinyint
dbo,CrownsBridgesPaidOn,Name,varchar
dbo,CrownsBridgesPaidOn,Description,varchar
dbo,CrownsBridgesPaidOn,DisplayName,varchar
dbo,CrownsBridgesPaidOn,Created,datetime2
dbo,CrownsBridgesPaidOn,CreatedBy,varchar
dbo,CrownsBridgesPaidOn,CreatedByHost,varchar
dbo,CrownsBridgesPaidOn,LastModified,datetime2
dbo,CrownsBridgesPaidOn,LastModifiedBy,varchar
dbo,CrownsBridgesPaidOn,LastModifiedByHost,varchar
dbo,DATABASECHANGELOG,ID,nvarchar
dbo,DATABASECHANGELOG,AUTHOR,nvarchar
dbo,DATABASECHANGELOG,FILENAME,nvarchar
dbo,DATABASECHANGELOG,DATEEXECUTED,datetime2
dbo,DATABASECHANGELOG,ORDEREXECUTED,int
dbo,DATABASECHANGELOG,EXECTYPE,nvarchar
dbo,DATABASECHANGELOG,MD5SUM,nvarchar
dbo,DATABASECHANGELOG,DESCRIPTION,nvarchar
dbo,DATABASECHANGELOG,COMMENTS,nvarchar
dbo,DATABASECHANGELOG,TAG,nvarchar
dbo,DATABASECHANGELOG,LIQUIBASE,nvarchar
dbo,DATABASECHANGELOG,CONTEXTS,nvarchar
dbo,DATABASECHANGELOG,LABELS,nvarchar
dbo,DATABASECHANGELOG,DEPLOYMENT_ID,nvarchar
dbo,DATABASECHANGELOGLOCK,ID,int
dbo,DATABASECHANGELOGLOCK,LOCKED,bit
dbo,DATABASECHANGELOGLOCK,LOCKGRANTED,datetime2
dbo,DATABASECHANGELOGLOCK,LOCKEDBY,nvarchar
dbo,DatabaseVersion,DatabaseVersion,varchar
dbo,DatabaseVersion,GitCommitSha,varchar
dbo,DatabaseVersion,Created,datetime2
dbo,DatabaseVersion,CreatedBy,varchar
dbo,DatabaseVersion,CreatedByHost,varchar
dbo,DatabaseVersion,LastModified,datetime2
dbo,DatabaseVersion,LastModifiedBy,varchar
dbo,DatabaseVersion,LastModifiedByHost,varchar
dbo,DataEligibilityHistoryWriteback,DataEligibilityHistoryWritebackID,bigint
dbo,DataEligibilityHistoryWriteback,CarrierInsurancePlanID,bigint
dbo,DataEligibilityHistoryWriteback,PatientInsurancePlanID,bigint
dbo,DataEligibilityHistoryWriteback,DataServicesEligibilityResponseId,bigint
dbo,DataEligibilityHistoryWriteback,OrganizationID,int
dbo,DataEligibilityHistoryWriteback,EligibilityWritebackSectionID,tinyint
dbo,DataEligibilityHistoryWriteback,CreatedDate,datetime2
dbo,DataEligibilityHistoryWriteback,FieldName,nvarchar
dbo,DataEligibilityHistoryWriteback,OldValue,nvarchar
dbo,DataEligibilityHistoryWriteback,StatusID,tinyint
dbo,DataEligibilityHistoryWriteback,DomainVersion,int
dbo,DataEligibilityHistoryWriteback,Created,datetime2
dbo,DataEligibilityHistoryWriteback,CreatedBy,varchar
dbo,DataEligibilityHistoryWriteback,CreatedByHost,varchar
dbo,DataEligibilityHistoryWriteback,LastModified,datetime2
dbo,DataEligibilityHistoryWriteback,LastModifiedBy,varchar
dbo,DataEligibilityHistoryWriteback,LastModifiedByHost,varchar
dbo,DataEligibilityHistoryWritebackStatus,DataEligibilityHistoryWritebackStatusID,tinyint
dbo,DataEligibilityHistoryWritebackStatus,Status,varchar
dbo,DataEligibilityHistoryWritebackStatus,Description,varchar
dbo,DataEligibilityHistoryWritebackStatus,Created,datetime2
dbo,DataEligibilityHistoryWritebackStatus,CreatedBy,varchar
dbo,DataEligibilityHistoryWritebackStatus,CreatedByHost,varchar
dbo,DataEligibilityHistoryWritebackStatus,LastModified,datetime2
dbo,DataEligibilityHistoryWritebackStatus,LastModifiedBy,varchar
dbo,DataEligibilityHistoryWritebackStatus,LastModifiedByHost,varchar
dbo,DataServicesEligibilityResponse,DataServicesEligibilityResponseID,bigint
dbo,DataServicesEligibilityResponse,DataServicesEligibilityRequestID,varchar
dbo,DataServicesEligibilityResponse,AppointmentID,bigint
dbo,DataServicesEligibilityResponse,PatientInsurancePlanID,bigint
dbo,DataServicesEligibilityResponse,OrganizationID,int
dbo,DataServicesEligibilityResponse,LocationID,bigint
dbo,DataServicesEligibilityResponse,ProviderID,bigint
dbo,DataServicesEligibilityResponse,DomainVersion,int
dbo,DataServicesEligibilityResponse,Created,datetime2
dbo,DataServicesEligibilityResponse,CreatedBy,varchar
dbo,DataServicesEligibilityResponse,CreatedByHost,varchar
dbo,DataServicesEligibilityResponse,LastModified,datetime2
dbo,DataServicesEligibilityResponse,LastModifiedBy,varchar
dbo,DataServicesEligibilityResponse,LastModifiedByHost,varchar
dbo,DataServicesEligibilityResponse,DocumentID,bigint
dbo,DataServicesEligibilityResponse,EligibilityWritebackStatusID,tinyint
dbo,DataServicesEligibilityResponse,EligibilityResponseTypeID,tinyint
dbo,DataServicesEligibilityResponse,PatientID,bigint
dbo,DataServicesEligibilityResponse,CreatedDate,datetime2
dbo,DataServicesEligibilityResponse,EligibilityRequestOriginID,tinyint
dbo,DataServicesEligibilityResponse,HtmlDocumentID,bigint
dbo,DataServicesEligibilityResponse,ImportedNetwork,varchar
dbo,DataServicesEligibilityResponse,EligibilityRequestTypeID,tinyint
dbo,DayNote,Version,int
dbo,DayNote,Date,datetime
dbo,DayNote,Note,varchar
dbo,DayNote,Created,datetime
dbo,DayNote,CreatedBy,varchar
dbo,DayNote,CreatedByHost,varchar
dbo,DayNote,LastModified,datetime
dbo,DayNote,LastModifiedBy,varchar
dbo,DayNote,LastModifiedByHost,varchar
dbo,DayNote,LocationID,bigint
dbo,DayNote,DayNoteID,bigint
dbo,DayNote,OrganizationID,int
dbo,DayOfWeek,DayOfWeekID,tinyint
dbo,DayOfWeek,Name,varchar
dbo,DayOfWeek,BasicDescription,varchar
dbo,DayOfWeek,Created,datetime
dbo,DayOfWeek,CreatedBy,varchar
dbo,DayOfWeek,CreatedByHost,varchar
dbo,DayOfWeek,LastModified,datetime
dbo,DayOfWeek,LastModifiedBy,varchar
dbo,DayOfWeek,LastModifiedByHost,varchar
dbo,DeductiblesAndMaximums,Version,int
dbo,DeductiblesAndMaximums,BenefitYear,smallint
dbo,DeductiblesAndMaximums,BasicIndividualLifetimeDeductible,decimal
dbo,DeductiblesAndMaximums,BasicIndividualAnnualDeductible,decimal
dbo,DeductiblesAndMaximums,BasicFamilyAnnualDeductible,decimal
dbo,DeductiblesAndMaximums,PreventiveIndividualLifetimeDeductible,decimal
dbo,DeductiblesAndMaximums,PreventiveIndividualAnnualDeductible,decimal
dbo,DeductiblesAndMaximums,PreventiveFamilyAnnualDeductible,decimal
dbo,DeductiblesAndMaximums,MajorIndividualLifetimeDeductible,decimal
dbo,DeductiblesAndMaximums,MajorIndividualAnnualDeductible,decimal
dbo,DeductiblesAndMaximums,MajorFamilyAnnualDeductible,decimal
dbo,DeductiblesAndMaximums,OrthoIndividualLifetimeDeductible,decimal
dbo,DeductiblesAndMaximums,OrthoIndividualAnnualDeductible,decimal
dbo,DeductiblesAndMaximums,MaximumIndividualAnnualBenefit,decimal
dbo,DeductiblesAndMaximums,MaximumFamilyAnnualBenefit,decimal
dbo,DeductiblesAndMaximums,MaximumOrthoLifetimeBenefit,decimal
dbo,DeductiblesAndMaximums,Created,datetime
dbo,DeductiblesAndMaximums,CreatedBy,varchar
dbo,DeductiblesAndMaximums,CreatedByHost,varchar
dbo,DeductiblesAndMaximums,LastModified,datetime
dbo,DeductiblesAndMaximums,LastModifiedBy,varchar
dbo,DeductiblesAndMaximums,LastModifiedByHost,varchar
dbo,DeductiblesAndMaximums,DeductiblesAndMaximumsID,bigint
dbo,DeductiblesAndMaximums,OrganizationID,int
dbo,DeductiblesAndMaximums,MaximumIndividualImplantAnnualBenefit,decimal
dbo,DeductiblesAndMaximums,MaximumIndividualImplantLifetimeBenefit,decimal
dbo,DeductibleType,DeductibleTypeID,int
dbo,DeductibleType,Name,varchar
dbo,DeductibleType,Description,varchar
dbo,DeductibleType,Created,datetime
dbo,DeductibleType,CreatedBy,varchar
dbo,DeductibleType,CreatedByHost,varchar
dbo,DeductibleType,LastModified,datetime
dbo,DeductibleType,LastModifiedBy,varchar
dbo,DeductibleType,LastModifiedByHost,varchar
dbo,DefaultBookingAppointmentReason,DefaultBookingAppointmentReasonID,tinyint
dbo,DefaultBookingAppointmentReason,Name,varchar
dbo,DefaultBookingAppointmentReason,DefaultText,varchar
dbo,DefaultBookingAppointmentReason,DurationMinutes,int
dbo,DefaultBookingAppointmentReason,Created,datetime
dbo,DefaultBookingAppointmentReason,CreatedBy,varchar
dbo,DefaultBookingAppointmentReason,CreatedByHost,varchar
dbo,DefaultBookingAppointmentReason,LastModified,datetime
dbo,DefaultBookingAppointmentReason,LastModifiedBy,varchar
dbo,DefaultBookingAppointmentReason,LastModifiedByHost,varchar
dbo,DefaultCoverageProcedureCopay,DefaultCoverageProcedureCopayID,bigint
dbo,DefaultCoverageProcedureCopay,DefaultPlanCoverageID,bigint
dbo,DefaultCoverageProcedureCopay,PracticeProcedure_OrganizationProcedureID,bigint
dbo,DefaultCoverageProcedureCopay,DeductibleTypeID,int
dbo,DefaultCoverageProcedureCopay,DomainVersion,int
dbo,DefaultCoverageProcedureCopay,Copay,decimal
dbo,DefaultCoverageProcedureCopay,OrganizationID,int
dbo,DefaultCoverageProcedureCopay,Created,datetime2
dbo,DefaultCoverageProcedureCopay,CreatedBy,varchar
dbo,DefaultCoverageProcedureCopay,CreatedByHost,varchar
dbo,DefaultCoverageProcedureCopay,LastModified,datetime2
dbo,DefaultCoverageProcedureCopay,LastModifiedBy,varchar
dbo,DefaultCoverageProcedureCopay,LastModifiedByHost,varchar
dbo,DefaultCoverageProcedureRange,DefaultPlanCoverageID,bigint
dbo,DefaultCoverageProcedureRange,OrganizationID,int
dbo,DefaultCoverageProcedureRange,DeductibleTypeID,int
dbo,DefaultCoverageProcedureRange,RangeStart,varchar
dbo,DefaultCoverageProcedureRange,RangeEnd,varchar
dbo,DefaultCoverageProcedureRange,Category,varchar
dbo,DefaultCoverageProcedureRange,CoveragePercentage,decimal
dbo,DefaultCoverageProcedureRange,Version,int
dbo,DefaultCoverageProcedureRange,Created,datetime
dbo,DefaultCoverageProcedureRange,CreatedBy,varchar
dbo,DefaultCoverageProcedureRange,CreatedByHost,varchar
dbo,DefaultCoverageProcedureRange,LastModified,datetime
dbo,DefaultCoverageProcedureRange,LastModifiedBy,varchar
dbo,DefaultCoverageProcedureRange,LastModifiedByHost,varchar
dbo,DefaultCoverageProcedureRange,DefaultCoverageProcedureRangeID,bigint
dbo,DefaultCoverageProcedureRange,RangeStartExtension,varchar
dbo,DefaultCoverageProcedureRange,RangeEndExtension,varchar
dbo,DefaultDocumentTag,DefaultDocumentTagID,bigint
dbo,DefaultDocumentTag,Name,varchar
dbo,DefaultDocumentTag,IsDefault,bit
dbo,DefaultPlanCopayException,DefaultPlanCopayExceptionID,bigint
dbo,DefaultPlanCopayException,ExceptionProcedureCode_OrganizationProcedureID,bigint
dbo,DefaultPlanCopayException,DowngradeProcedureCode_OrganizationProcedureID,bigint
dbo,DefaultPlanCopayException,DeductibleTypeID,int
dbo,DefaultPlanCopayException,DomainVersion,int
dbo,DefaultPlanCopayException,Reason,varchar
dbo,DefaultPlanCopayException,Copay,decimal
dbo,DefaultPlanCopayException,MaxAgeLimit,tinyint
dbo,DefaultPlanCopayException,DefaultPlanCoverageID,bigint
dbo,DefaultPlanCopayException,OrganizationID,int
dbo,DefaultPlanCopayException,ExceptionType_CoverageExceptionTypeID,tinyint
dbo,DefaultPlanCopayException,Created,datetime
dbo,DefaultPlanCopayException,CreatedBy,varchar
dbo,DefaultPlanCopayException,CreatedByHost,varchar
dbo,DefaultPlanCopayException,LastModified,datetime
dbo,DefaultPlanCopayException,LastModifiedBy,varchar
dbo,DefaultPlanCopayException,LastModifiedByHost,varchar
dbo,DefaultPlanCopayException,MinAgeLimit,tinyint
dbo,DefaultPlanCopayException,MaxAgeUnlimited,bit
dbo,DefaultPlanCopayException,FrequencyLimitID,bigint
dbo,DefaultPlanCopayException,CoverageExceptionWaitingPeriodID,bigint
dbo,DefaultPlanCoverage,Name,varchar
dbo,DefaultPlanCoverage,OrganizationID,int
dbo,DefaultPlanCoverage,Version,int
dbo,DefaultPlanCoverage,Created,datetime
dbo,DefaultPlanCoverage,CreatedBy,varchar
dbo,DefaultPlanCoverage,CreatedByHost,varchar
dbo,DefaultPlanCoverage,LastModified,datetime
dbo,DefaultPlanCoverage,LastModifiedBy,varchar
dbo,DefaultPlanCoverage,LastModifiedByHost,varchar
dbo,DefaultPlanCoverage,DefaultPlanCoverageID,bigint
dbo,DefaultPlanCoverage,CoverageTypeID,tinyint
dbo,DefaultPlanCoverage,IsDefaultTemplate,bit
dbo,DefaultPlanCoverageException,Exception_OrganizationProcedureID,bigint
dbo,DefaultPlanCoverageException,Downgrade_OrganizationProcedureID,bigint
dbo,DefaultPlanCoverageException,OrganizationID,int
dbo,DefaultPlanCoverageException,DeductibleTypeID,int
dbo,DefaultPlanCoverageException,Version,int
dbo,DefaultPlanCoverageException,Reason,varchar
dbo,DefaultPlanCoverageException,CoveragePercentage,decimal
dbo,DefaultPlanCoverageException,MaxAgeLimit,tinyint
dbo,DefaultPlanCoverageException,Created,datetime
dbo,DefaultPlanCoverageException,CreatedBy,varchar
dbo,DefaultPlanCoverageException,CreatedByHost,varchar
dbo,DefaultPlanCoverageException,LastModified,datetime
dbo,DefaultPlanCoverageException,LastModifiedBy,varchar
dbo,DefaultPlanCoverageException,LastModifiedByHost,varchar
dbo,DefaultPlanCoverageException,DefaultPlanCoverageID,bigint
dbo,DefaultPlanCoverageException,DefaultPlanCoverageExceptionID,bigint
dbo,DefaultPlanCoverageException,ExceptionTypeID,tinyint
dbo,DefaultPlanCoverageException,MinAgeLimit,tinyint
dbo,DefaultPlanCoverageException,MaxAgeUnlimited,bit
dbo,DefaultPlanCoverageException,FrequencyLimitID,bigint
dbo,DefaultPlanCoverageException,CoverageExceptionWaitingPeriodID,bigint
dbo,DefaultProcedureProviderOrder,DefaultProcedureProviderOrderID,tinyint
dbo,DefaultProcedureProviderOrder,Name,varchar
dbo,DefaultProcedureProviderOrder,BasicDescription,varchar
dbo,DefaultProcedureProviderOrder,Created,datetime2
dbo,DefaultProcedureProviderOrder,CreatedBy,varchar
dbo,DefaultProcedureProviderOrder,CreatedByHost,varchar
dbo,DefaultProcedureProviderOrder,LastModified,datetime2
dbo,DefaultProcedureProviderOrder,LastModifiedBy,varchar
dbo,DefaultProcedureProviderOrder,LastModifiedByHost,varchar
dbo,DefaultProviderOperatory,DefaultProviderOperatoryID,bigint
dbo,DefaultProviderOperatory,ProviderId,bigint
dbo,DefaultProviderOperatory,LocationID,bigint
dbo,DefaultProviderOperatory,OrganizationID,int
dbo,DefaultProviderOperatory,OperatoryID,bigint
dbo,DefaultProviderOperatory,DomainVersion,int
dbo,DefaultProviderOperatory,Created,datetime
dbo,DefaultProviderOperatory,CreatedBy,varchar
dbo,DefaultProviderOperatory,CreatedByHost,varchar
dbo,DefaultProviderOperatory,LastModified,datetime
dbo,DefaultProviderOperatory,LastModifiedBy,varchar
dbo,DefaultProviderOperatory,LastModifiedByHost,varchar
dbo,DefaultTeethRange,DefaultTeethRangeID,int
dbo,DefaultTeethRange,Code,varchar
dbo,DefaultTeethRange,FirstToothInRange,tinyint
dbo,DefaultTeethRange,LastToothInRange,tinyint
dbo,DefaultTeethRange,Version,int
dbo,DefaultTeethRange,Created,datetime
dbo,DefaultTeethRange,CreatedBy,varchar
dbo,DefaultTeethRange,CreatedByHost,varchar
dbo,DefaultTeethRange,LastModified,datetime
dbo,DefaultTeethRange,LastModifiedBy,varchar
dbo,DefaultTeethRange,LastModifiedByHost,varchar
dbo,DeletedBalanceChange,DeletedBalanceChangeID,bigint
dbo,DeletedBalanceChange,DomainVersion,int
dbo,DeletedBalanceChange,DeletedChargeHistoryID,bigint
dbo,DeletedBalanceChange,BalanceChangeTypeID,tinyint
dbo,DeletedBalanceChange,Value,decimal
dbo,DeletedBalanceChange,Change,decimal
dbo,DeletedBalanceChange,OrganizationID,int
dbo,DeletedBalanceChange,Created,datetime2
dbo,DeletedBalanceChange,CreatedBy,varchar
dbo,DeletedBalanceChange,CreatedByHost,varchar
dbo,DeletedBalanceChange,LastModified,datetime2
dbo,DeletedBalanceChange,LastModifiedBy,varchar
dbo,DeletedBalanceChange,LastModifiedByHost,varchar
dbo,DeletedBalanceChange,VoidedDate,datetime2
dbo,DeletedChargeHistory,DeletedChargeHistoryID,bigint
dbo,DeletedChargeHistory,DomainVersion,int
dbo,DeletedChargeHistory,Charge_DeletedPatientLedgerID,bigint
dbo,DeletedChargeHistory,Date,datetime2
dbo,DeletedChargeHistory,OrganizationID,int
dbo,DeletedChargeHistory,Created,datetime2
dbo,DeletedChargeHistory,CreatedBy,varchar
dbo,DeletedChargeHistory,CreatedByHost,varchar
dbo,DeletedChargeHistory,LastModified,datetime2
dbo,DeletedChargeHistory,LastModifiedBy,varchar
dbo,DeletedChargeHistory,LastModifiedByHost,varchar
dbo,DeletedChargeHistory,VoidedDate,datetime2
dbo,DeletedChargeHistoryReasonTag,DeletedChargeHistoryID,bigint
dbo,DeletedChargeHistoryReasonTag,ReasonTagID,bigint
dbo,DeletedChargeHistoryReasonTag,OrderIndex,tinyint
dbo,DeletedChargeHistoryReasonTag,Created,datetime2
dbo,DeletedChargeHistoryReasonTag,CreatedBy,varchar
dbo,DeletedChargeHistoryReasonTag,CreatedByHost,varchar
dbo,DeletedChargeHistoryReasonTag,LastModified,datetime2
dbo,DeletedChargeHistoryReasonTag,LastModifiedBy,varchar
dbo,DeletedChargeHistoryReasonTag,LastModifiedByHost,varchar
dbo,DeletedCreditHistory,DeletedCreditHistoryID,bigint
dbo,DeletedCreditHistory,DomainVersion,int
dbo,DeletedCreditHistory,Credit_DeletedPatientLedgerID,bigint
dbo,DeletedCreditHistory,Date,datetime2
dbo,DeletedCreditHistory,OrganizationID,int
dbo,DeletedCreditHistory,UnappliedCreditAmount,decimal
dbo,DeletedCreditHistory,Created,datetime2
dbo,DeletedCreditHistory,CreatedBy,varchar
dbo,DeletedCreditHistory,CreatedByHost,varchar
dbo,DeletedCreditHistory,LastModified,datetime2
dbo,DeletedCreditHistory,LastModifiedBy,varchar
dbo,DeletedCreditHistory,LastModifiedByHost,varchar
dbo,DeletedCreditHistory,VoidedDate,datetime2
dbo,DeletedLaboratoryFeesData,DeletedLaboratoryFeesDataID,bigint
dbo,DeletedLaboratoryFeesData,OrganizationID,int
dbo,DeletedLaboratoryFeesData,FeesAmount,decimal
dbo,DeletedLaboratoryFeesData,DeletedPatientLedgerID,bigint
dbo,DeletedLaboratoryFeesData,DomainVersion,int
dbo,DeletedLaboratoryFeesData,Created,datetime2
dbo,DeletedLaboratoryFeesData,CreatedBy,varchar
dbo,DeletedLaboratoryFeesData,CreatedByHost,varchar
dbo,DeletedLaboratoryFeesData,LastModified,datetime2
dbo,DeletedLaboratoryFeesData,LastModifiedBy,varchar
dbo,DeletedLaboratoryFeesData,LastModifiedByHost,varchar
dbo,DeletedLaboratoryFeesData,VoidedDate,datetime2
dbo,DeletedPatientLedger,DeletedPatientLedgerID,bigint
dbo,DeletedPatientLedger,PatientID,bigint
dbo,DeletedPatientLedger,PatientProcedureID,bigint
dbo,DeletedPatientLedger,Discriminator,varchar
dbo,DeletedPatientLedger,Amount,decimal
dbo,DeletedPatientLedger,ProviderID,bigint
dbo,DeletedPatientLedger,Note,nvarchar
dbo,DeletedPatientLedger,DatedAs,datetime2
dbo,DeletedPatientLedger,PatientPaymentBillingID,bigint
dbo,DeletedPatientLedger,OrganizationLedgerTypeID,bigint
dbo,DeletedPatientLedger,InsuranceClaimID,bigint
dbo,DeletedPatientLedger,IsPartialPayment,bit
dbo,DeletedPatientLedger,InsurancePaymentID,bigint
dbo,DeletedPatientLedger,MetBasic,decimal
dbo,DeletedPatientLedger,MetPreventive,decimal
dbo,DeletedPatientLedger,MetMajor,decimal
dbo,DeletedPatientLedger,MetOrtho,decimal
dbo,DeletedPatientLedger,LedgerEstimationID,bigint
dbo,DeletedPatientLedger,PatientBasePaymentID,bigint
dbo,DeletedPatientLedger,Voided,bit
dbo,DeletedPatientLedger,AppliedAmount,decimal
dbo,DeletedPatientLedger,PaymentVoided,bit
dbo,DeletedPatientLedger,LocationID,bigint
dbo,DeletedPatientLedger,OrganizationID,int
dbo,DeletedPatientLedger,OwnershipID,int
dbo,DeletedPatientLedger,PaidAtVisit,bit
dbo,DeletedPatientLedger,Unlock_OnlineUserID,bigint
dbo,DeletedPatientLedger,UnlockExpirationDate,datetime
